""	"baseMean"	"log2FoldChange"	"FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"7SK"	172.326485879382	0.0393571543223201	1.02765581489022	0.29892467162773	0.131662448964179	0.895251288268363	0.992646363687191
"A1BG-AS1"	69.3079655839883	0.07510345931136	1.05343657784832	0.314399860048881	0.238878793710924	0.81119956975182	0.985860440654555
"A1CF"	4209.32922804507	0.149240299627328	1.10898534415655	0.305074824081282	0.489192446727644	0.624705456523401	0.968718334073585
"A2M"	24107.715794389	-0.549290536127643	-1.46336588994452	0.285727628924	-1.92242709672906	0.0545520387537199	0.732680566336605
"A2M-AS1"	25.135079797593	-0.197847054220073	-1.14698542134127	0.282067710561765	-0.70141688258483	0.483042889083628	0.949633331963247
"A4GALT"	188.598842257713	-0.0175953009260305	-1.01227080933864	0.377775900563174	-0.0465760280097277	0.962851138167215	0.997993392195721
"AAAS"	1088.2615964066	0.024990934509044	1.0174732985658	0.0710810677585208	0.351583555187215	0.725150599828406	0.979256033783265
"AACS"	1603.44237482659	-0.0209843942856354	-1.01465157097773	0.141349197560615	-0.148457823940858	0.881981468676845	0.991058379518564
"AADAC"	5026.48485404449	-3.92941750617679	-15.2360551092141	0.795557900128596	-4.93919739285052	7.84447740839032e-07	0.000554447663225028
"AADAT"	104.800746565292	-0.366585599140548	-1.28929785853056	0.209054054223931	-1.75354455813555	0.0795085781046719	0.780075832931456
"AAED1"	274.816331693198	-0.184648303261317	-1.13653987649578	0.206692563396443	-0.893347589420309	0.37167106024832	0.931966272514877
"AAGAB"	3606.7101290509	-0.0278436178744547	-1.01948716885142	0.122040591423992	-0.228150466574851	0.819529267835768	0.985860440654555
"AAK1"	285.1986767905	0.0830560845814567	1.0592595124588	0.16525286325733	0.502599972819369	0.615245548392521	0.967596074206927
"AAMDC"	597.056042859836	-0.0683086326568554	-1.04848675204941	0.167810769502733	-0.407057502085664	0.683965755542652	0.977217183905448
"AAMP"	5226.35493503696	0.0590456026939586	1.04177635839126	0.0971143950689557	0.608000519923267	0.54318712906317	0.952298129206104
"AAR2"	1376.34061623889	-0.0717627702852244	-1.05100007356744	0.0623039559457046	-1.15181723529342	0.249396183912948	0.915927285727266
"AARS"	3420.10614401234	-0.132940156918597	-1.09652610367252	0.109785807471616	-1.21090476064465	0.225931907868166	0.912156885649053
"AARS2"	765.123530721917	0.0762159783168141	1.0542492376082	0.098851702812928	0.771013307287676	0.44069904397027	0.94078090212461
"AASDH"	544.370979835791	0.0319608762781411	1.02240080426032	0.0853678957324187	0.374389880457178	0.70811427065816	0.977580705550574
"AASDHPPT"	1288.80449073983	-0.0141611722530858	-1.00986410936769	0.0764616755262271	-0.185206146159175	0.853067348551905	0.988045897530273
"AASS"	212.889505174297	-0.266252441629605	-1.20267967441947	0.224040881980973	-1.18841007621197	0.234671888550781	0.913149832968914
"AATF"	1938.31797513347	0.0046085744654542	1.00319952799512	0.0660430218889051	0.0697813990584283	0.944367652483222	0.996899123239044
"AATK"	499.737588672289	0.264501425513804	1.2012208532796	0.345764470283545	0.764975722626731	0.444286001212375	0.94078090212461
"AB019441.29"	83.5535469462515	0.0514044559909634	1.0362732394839	0.240120537182154	0.214077715276675	0.830486453587211	0.986617482524625
"ABAT"	1983.34635711958	-0.0356175799904001	-1.02499550288217	0.258335838658317	-0.137873166090242	0.890340658200925	0.991701621338485
"ABC7-42389800N19.1"	406.668155904999	0.310304646653611	1.23996951041866	0.286576525091689	1.08279855286238	0.278897848035581	0.920800630565903
"ABCA1"	1626.4074328843	-0.574280446327976	-1.48893466191145	0.258165058381759	-2.2244700732458	0.0261168338348098	0.592844262320176
"ABCA10"	157.17572700083	0.302699342239528	1.23345009192632	0.301974537470414	1.00240021816139	0.316150336811315	0.926373072690475
